Ensembl,Transcript,Gene,Chromosome,TSS_start,Base,TSS_end,Strand
ENSG00000213132,ENST00000392468,AC022498.1,chr3,187895831,187896331,187896831,+
ENSG00000145012,ENST00000617246,LPP,chr3,187942693,187943193,187943693,+
ENSG00000188001,ENST00000345063,TPRG1,chr3,188889263,188889763,188890263,+
ENSG00000073282,ENST00000354600,TP63,chr3,189506949,189507449,189507949,+
ENSG00000090530,ENST00000319332,P3H2,chr3,189838219,189838719,189839219,-
ENSG00000163347,ENST00000295522,CLDN1,chr3,190039765,190040265,190040765,-
ENSG00000113946,ENST00000264734,CLDN16,chr3,190105161,190105661,190106161,+
ENSG00000198398,ENST00000354905,TMEM207,chr3,190167166,190167666,190168166,-
ENSG00000196083,ENST00000412504,IL1RAP,chr3,190281230,190281730,190282230,+
ENSG00000205835,ENST00000442080,GMNC,chr3,190579905,190580405,190580905,-
ENSG00000188729,ENST00000339051,OSTN,chr3,190929822,190930322,190930822,+
ENSG00000152492,ENST00000392456,CCDC50,chr3,191046374,191046874,191047374,+
ENSG00000188958,ENST00000340524,UTS2B,chr3,191047826,191048326,191048826,-
ENSG00000114279,ENST00000454309,FGF12,chr3,192126339,192126839,192127339,-
ENSG00000180611,ENST00000392452,MB21D2,chr3,192635451,192635951,192636451,-
ENSG00000127252,ENST00000264735,HRASLS,chr3,192958414,192958914,192959414,+
ENSG00000187527,ENST00000342358,ATP13A5,chr3,193096133,193096633,193097133,-
ENSG00000127249,ENST00000342695,ATP13A4,chr3,193272412,193272912,193273412,-
ENSG00000198836,ENST00000361908,OPA1,chr3,193310433,193310933,193311433,+
ENSG00000114315,ENST00000232424,HES1,chr3,193853434,193853934,193854434,+
ENSG00000178772,ENST00000323830,CPN2,chr3,194071558,194072058,194072558,-
ENSG00000172061,ENST00000347624,LRRC15,chr3,194089973,194090473,194090973,-
ENSG00000178732,ENST00000401815,GP5,chr3,194118584,194119084,194119584,-
ENSG00000133657,ENST00000439040,ATP13A3,chr3,194218594,194219094,194219594,-
ENSG00000145014,ENST00000473092,TMEM44,chr3,194353555,194354055,194354555,-
ENSG00000041802,ENST00000265245,LSG1,chr3,194392707,194393207,194393707,-
ENSG00000185112,ENST00000329759,FAM43A,chr3,194406773,194407273,194407773,+
ENSG00000173950,ENST00000310380,XXYLT1,chr3,194991397,194991897,194992397,-
ENSG00000114331,ENST00000326793,ACAP2,chr3,195163308,195163808,195164308,-
ENSG00000184203,ENST00000618156,PPP1R2,chr3,195269710,195270210,195270710,-
ENSG00000189058,ENST00000343267,APOD,chr3,195310577,195311077,195311577,-
ENSG00000176945,ENST00000447234,MUC20,chr3,195447253,195447753,195448253,+
ENSG00000145113,ENST00000463781,MUC4,chr3,195538649,195539149,195539649,-
ENSG00000061938,ENST00000333602,TNK2,chr3,195635456,195635956,195636456,-
ENSG00000072274,ENST00000360110,TFRC,chr3,195808561,195809061,195809561,-
ENSG00000163958,ENST00000296326,ZDHHC19,chr3,195937767,195938267,195938767,-
ENSG00000163959,ENST00000296327,SLC51A,chr3,195942875,195943375,195943875,+
ENSG00000161217,ENST00000292823,PCYT1A,chr3,196014085,196014585,196015085,-
ENSG00000272741,ENST00000431391,RP11-447L10.1,chr3,196044594,196045094,196045594,-
ENSG00000213123,ENST00000325318,TCTEX1D2,chr3,196044660,196045160,196045660,-
ENSG00000273331,ENST00000442633,TM4SF19-TCTEX1D2,chr3,196064745,196065245,196065745,-
ENSG00000145107,ENST00000273695,TM4SF19,chr3,196064760,196065260,196065760,-
ENSG00000163960,ENST00000296328,UBXN7,chr3,196158846,196159346,196159846,-
ENSG00000163961,ENST00000318037,RNF168,chr3,196230140,196230640,196231140,-
ENSG00000214097,ENST00000397537,SMCO1,chr3,196241738,196242238,196242738,-
ENSG00000185798,ENST00000332629,WDR53,chr3,196295011,196295511,196296011,-
ENSG00000174013,ENST00000311630,FBXO45,chr3,196295059,196295559,196296059,+
ENSG00000174004,ENST00000328557,NRROS,chr3,196366057,196366557,196367057,+
ENSG00000174007,ENST00000409690,CEP19,chr3,196438665,196439165,196439665,-
ENSG00000163964,ENST00000392391,PIGX,chr3,196438729,196439229,196439729,+
ENSG00000180370,ENST00000327134,PAK2,chr3,196466228,196466728,196467228,+
ENSG00000119231,ENST00000323460,SENP5,chr3,196594227,196594727,196595227,+
ENSG00000114503,ENST00000321256,NCBP2,chr3,196668969,196669469,196669969,-
ENSG00000270170,ENST00000602845,NCBP2-AS2,chr3,196668994,196669494,196669994,+
ENSG00000119227,ENST00000412723,PIGZ,chr3,196695205,196695705,196696205,-
ENSG00000163975,ENST00000296350,MELTF,chr3,196756188,196756688,196757188,-
ENSG00000075711,ENST00000346964,DLG1,chr3,197024948,197025448,197025948,-
ENSG00000161267,ENST00000392379,BDH1,chr3,197282359,197282859,197283359,-
ENSG00000145016,ENST00000296343,RUBCN,chr3,197463091,197463591,197464091,-
ENSG00000122068,ENST00000241502,FYTTD1,chr3,197476121,197476621,197477121,+
ENSG00000186001,ENST00000438796,LRCH3,chr3,197517606,197518106,197518606,+
ENSG00000182899,ENST00000464167,RPL35A,chr3,197676358,197676858,197677358,+
ENSG00000114473,ENST00000265239,IQCG,chr3,197686391,197686891,197687391,-
ENSG00000185621,ENST00000420910,LMLN,chr3,197686593,197687093,197687593,+
ENSG00000272602,ENST00000610261,ZNF595,chr4,52679,53179,53679,+
ENSG00000250312,ENST00000510175,ZNF718,chr4,123862,124362,124862,+
ENSG00000186777,ENST00000419098,ZNF732,chr4,298611,299111,299611,-
ENSG00000131127,ENST00000240499,ZNF141,chr4,331124,331624,332124,+
ENSG00000182903,ENST00000511833,ZNF721,chr4,492446,492946,493446,-
ENSG00000174227,ENST00000310340,PIGG,chr4,492510,493010,493510,+
ENSG00000133256,ENST00000496514,PDE6B,chr4,618895,619395,619895,+
ENSG00000169020,ENST00000304312,ATP5I,chr4,667628,668128,668628,-
ENSG00000215375,ENST00000400159,MYL5,chr4,671211,671711,672211,+
ENSG00000169026,ENST00000322224,MFSD7,chr4,682731,683231,683731,-
ENSG00000185619,ENST00000362003,PCGF3,chr4,699054,699554,700054,+
ENSG00000168993,ENST00000304062,CPLX1,chr4,819487,819987,820487,-
ENSG00000178950,ENST00000314167,GAK,chr4,925587,926087,926587,-
ENSG00000127419,ENST00000264771,TMEM175,chr4,925675,926175,926675,+
ENSG00000145214,ENST00000273814,DGKQ,chr4,966845,967345,967845,-
ENSG00000127415,ENST00000247933,IDUA,chr4,980285,980785,981285,+
ENSG00000145217,ENST00000361661,SLC26A1,chr4,986725,987225,987725,-
ENSG00000127418,ENST00000398484,FGFRL1,chr4,1003267,1003767,1004267,+
ENSG00000178222,ENST00000382968,RNF212,chr4,1106851,1107351,1107851,-
ENSG00000159674,ENST00000617421,SPON2,chr4,1202251,1202751,1203251,-
ENSG00000159692,ENST00000290921,CTBP1,chr4,1242426,1242926,1243426,-
ENSG00000090316,ENST00000303400,MAEA,chr4,1283139,1283639,1284139,+
ENSG00000163945,ENST00000389851,UVSSA,chr4,1340604,1341104,1341604,+
ENSG00000179979,ENST00000324803,CRIPAK,chr4,1384840,1385340,1385840,+
ENSG00000235608,ENST00000422806,NKX1-1,chr4,1399620,1400120,1400620,-
ENSG00000174137,ENST00000308132,FAM53A,chr4,1685489,1685989,1686489,-
ENSG00000163950,ENST00000489418,SLBP,chr4,1713783,1714283,1714783,-
ENSG00000168936,ENST00000382936,TMEM129,chr4,1722559,1723059,1723559,-
ENSG00000013810,ENST00000313288,TACC3,chr4,1722766,1723266,1723766,+
ENSG00000068078,ENST00000440486,FGFR3,chr4,1794539,1795039,1795539,+
ENSG00000168924,ENST00000302787,LETM1,chr4,1857475,1857975,1858475,-
ENSG00000109685,ENST00000382895,WHSC1,chr4,1894072,1894572,1895072,+
ENSG00000185049,ENST00000382882,NELFA,chr4,2011338,2011838,2012338,-
ENSG00000243449,ENST00000409860,C4orf48,chr4,2043277,2043777,2044277,+
ENSG00000185818,ENST00000423729,NAT8L,chr4,2060739,2061239,2061739,+
ENSG00000130997,ENST00000511885,POLN,chr4,2243349,2243849,2244349,-
ENSG00000214367,ENST00000243706,HAUS3,chr4,2243361,2243861,2244361,-
ENSG00000123933,ENST00000337190,MXD4,chr4,2263522,2264022,2264522,-
ENSG00000159733,ENST00000290974,ZFYVE28,chr4,2419891,2420391,2420891,-
ENSG00000206113,ENST00000616117,CFAP99,chr4,2427703,2428203,2428703,+
ENSG00000063978,ENST00000511600,RNF4,chr4,2481080,2481580,2482080,+
ENSG00000125386,ENST00000382839,FAM193A,chr4,2626659,2627159,2627659,+
ENSG00000168884,ENST00000315423,TNIP2,chr4,2757604,2758104,2758604,-
ENSG00000087266,ENST00000356331,SH3BP2,chr4,2820041,2820541,2821041,+
ENSG00000087274,ENST00000264758,ADD1,chr4,2845084,2845584,2846084,+
ENSG00000109736,ENST00000329687,MFSD10,chr4,2935686,2936186,2936686,-
ENSG00000087269,ENST00000416614,NOP14,chr4,2964613,2965113,2965613,-
ENSG00000125388,ENST00000398052,GRK4,chr4,2964955,2965455,2965955,+
ENSG00000197386,ENST00000355072,HTT,chr4,3075908,3076408,3076908,+
ENSG00000188981,ENST00000438480,MSANTD1,chr4,3248703,3249203,3249703,+
ENSG00000159788,ENST00000344733,RGS12,chr4,3315374,3315874,3316374,+
ENSG00000109758,ENST00000382774,HGFAC,chr4,3443114,3443614,3444114,+
ENSG00000175920,ENST00000340083,DOK7,chr4,3464538,3465038,3465538,+
ENSG00000268781,ENST00000593823,AL590235.1,chr4,3511179,3511679,3512179,-
ENSG00000163956,ENST00000500728,LRPAP1,chr4,3533787,3534287,3534787,-
ENSG00000184160,ENST00000330055,ADRA2C,chr4,3767625,3768125,3768625,+
ENSG00000163982,ENST00000296358,OTOP1,chr4,4228117,4228617,4229117,-
ENSG00000132406,ENST00000382753,TMEM128,chr4,4249440,4249940,4250440,-
ENSG00000145220,ENST00000343470,LYAR,chr4,4291397,4291897,4292397,-
ENSG00000168826,ENST00000337872,ZBTB49,chr4,4291478,4291978,4292478,+
ENSG00000168824,ENST00000421177,NSG1,chr4,4349367,4349867,4350367,+
ENSG00000168818,ENST00000306200,STX18,chr4,4543256,4543756,4544256,-
ENSG00000163132,ENST00000382723,MSX1,chr4,4860893,4861393,4861893,+
ENSG00000170891,ENST00000307746,CYTL1,chr4,5020700,5021200,5021700,-
ENSG00000152953,ENST00000282908,STK32B,chr4,5052669,5053169,5053669,+
ENSG00000173040,ENST00000344408,EVC2,chr4,5709795,5710295,5710795,-
ENSG00000072840,ENST00000264956,EVC,chr4,5712424,5712924,5713424,+
ENSG00000072832,ENST00000324989,CRMP1,chr4,5894286,5894786,5895286,-
ENSG00000181215,ENST00000531445,C4orf50,chr4,6019735,6020235,6020735,-
ENSG00000152969,ENST00000282924,JAKMIP1,chr4,6201819,6202319,6202819,-
ENSG00000109501,ENST00000226760,WFS1,chr4,6271077,6271577,6272077,+
ENSG00000074211,ENST00000382599,PPP2R2C,chr4,6473674,6474174,6474674,-
ENSG00000013288,ENST00000285599,MAN2B2,chr4,6576402,6576902,6577402,+
ENSG00000179010,ENST00000320912,MRFAP1,chr4,6641318,6641818,6642318,+
ENSG00000268791,ENST00000596858,AC093323.1,chr4,6693690,6694190,6694690,-
ENSG00000163993,ENST00000296370,S100P,chr4,6694296,6694796,6695296,+
ENSG00000178988,ENST00000320848,MRFAP1L1,chr4,6711108,6711608,6712108,-
ENSG00000186222,ENST00000320776,BLOC1S4,chr4,6717282,6717782,6718282,+
ENSG00000170871,ENST00000307659,KIAA0232,chr4,6783967,6784467,6784967,+
ENSG00000132405,ENST00000409757,TBC1D14,chr4,6911072,6911572,6912072,+
ENSG00000173013,ENST00000310085,CCDC96,chr4,7044167,7044667,7045167,-
ENSG00000173011,ENST00000310074,TADA2B,chr4,7044618,7045118,7045618,+
ENSG00000109519,ENST00000264954,GRPEL1,chr4,7069425,7069925,7070425,-
ENSG00000184985,ENST00000507866,SORCS2,chr4,7193765,7194265,7194765,+
ENSG00000178597,ENST00000319098,PSAPL1,chr4,7436201,7436701,7437201,-
ENSG00000196526,ENST00000358461,AFAP1,chr4,7941154,7941654,7942154,-
ENSG00000163995,ENST00000447017,ABLIM2,chr4,8159937,8160437,8160937,-
ENSG00000125089,ENST00000245105,SH3TC1,chr4,8200594,8201094,8201594,+
ENSG00000170801,ENST00000307358,HTRA3,chr4,8270992,8271492,8271992,+
ENSG00000087008,ENST00000356406,ACOX3,chr4,8441939,8442439,8442939,-
ENSG00000155275,ENST00000389737,TRMT44,chr4,8442050,8442550,8443050,+
ENSG00000155269,ENST00000382487,GPR78,chr4,8581793,8582293,8582793,+
ENSG00000109625,ENST00000315782,CPZ,chr4,8593983,8594483,8594983,+
ENSG00000215612,ENST00000400677,HMX1,chr4,8873044,8873544,8874044,-
ENSG00000229924,ENST00000512047,FAM90A26,chr4,9171635,9172135,9172635,+
ENSG00000231396,ENST00000417945,USP17L10,chr4,9211883,9212383,9212883,+
ENSG00000233136,ENST00000457736,USP17L11,chr4,9216631,9217131,9217631,+
ENSG00000227551,ENST00000415041,USP17L12,chr4,9221378,9221878,9222378,+
ENSG00000232399,ENST00000429667,USP17L13,chr4,9226122,9226622,9227122,+
ENSG00000223569,ENST00000621432,USP17L15,chr4,9235611,9236111,9236611,+
ENSG00000249104,ENST00000511568,USP17L17,chr4,9245105,9245605,9246105,+
ENSG00000250844,ENST00000504209,USP17L18,chr4,9249856,9250356,9250856,+
ENSG00000248920,ENST00000515566,USP17L19,chr4,9254604,9255104,9255604,+
ENSG00000250745,ENST00000506151,USP17L20,chr4,9259350,9259850,9260350,+
ENSG00000249811,ENST00000506414,USP17L21,chr4,9264098,9264598,9265098,+
ENSG00000248933,ENST00000511280,USP17L22,chr4,9268845,9269345,9269845,+
ENSG00000250913,ENST00000506619,USP17L23,chr4,9273590,9274090,9274590,+
ENSG00000232264,ENST00000504481,USP17L24,chr4,9326391,9326891,9327391,+
ENSG00000230430,ENST00000509271,USP17L25,chr4,9331137,9331637,9332137,+
ENSG00000229579,ENST00000509660,USP17L26,chr4,9335884,9336384,9336884,+
ENSG00000227140,ENST00000507227,USP17L5,chr4,9340629,9341129,9341629,+
ENSG00000235780,ENST00000515574,USP17L27,chr4,9345374,9345874,9346374,+
ENSG00000231051,ENST00000504543,USP17L28,chr4,9350119,9350619,9351119,+
ENSG00000231637,ENST00000511681,USP17L29,chr4,9354864,9355364,9355864,+
ENSG00000228856,ENST00000504104,USP17L30,chr4,9364355,9364855,9365355,+
ENSG00000186146,ENST00000334879,DEFB131,chr4,9445760,9446260,9446760,+
ENSG00000169676,ENST00000304374,DRD5,chr4,9782804,9783304,9783804,+
ENSG00000109667,ENST00000264784,SLC2A9,chr4,10022608,10023108,10023608,-
ENSG00000071127,ENST00000382452,WDR1,chr4,10118074,10118574,10119074,-
ENSG00000178163,ENST00000326756,ZNF518B,chr4,10458485,10458985,10459485,-
ENSG00000109684,ENST00000226951,CLNK,chr4,10685990,10686490,10686990,-
ENSG00000002587,ENST00000002596,HS3ST1,chr4,11430890,11431390,11431890,-
ENSG00000157869,ENST00000288723,RAB28,chr4,13485490,13485990,13486490,-
ENSG00000109705,ENST00000382438,NKX3-2,chr4,13546175,13546675,13547175,-
ENSG00000038219,ENST00000040738,BOD1L1,chr4,13628848,13629348,13629848,-
ENSG00000137449,ENST00000538197,CPEB2,chr4,15003798,15004298,15004798,+
ENSG00000163145,ENST00000429690,C1QTNF7,chr4,15375675,15376175,15376675,+
ENSG00000048342,ENST00000424120,CC2D2A,chr4,15470989,15471489,15471989,+
ENSG00000118564,ENST00000341285,FBXL5,chr4,15656536,15657036,15657536,-
ENSG00000237765,ENST00000622362,FAM200B,chr4,15682852,15683352,15683852,+
ENSG00000109743,ENST00000265016,BST1,chr4,15704073,15704573,15705073,+
ENSG00000004468,ENST00000226279,CD38,chr4,15779401,15779901,15780401,+
ENSG00000137440,ENST00000382333,FGFBP1,chr4,15939864,15940364,15940864,-
ENSG00000137441,ENST00000259989,FGFBP2,chr4,15964360,15964860,15965360,-
ENSG00000007062,ENST00000510224,PROM1,chr4,16084825,16085325,16085825,-
ENSG00000169762,ENST00000405303,TAPT1,chr4,16227665,16228165,16228665,-
ENSG00000169744,ENST00000304523,LDB2,chr4,16899933,16900433,16900933,-
ENSG00000151552,ENST00000281243,QDPR,chr4,17513358,17513858,17514358,-
ENSG00000249581,ENST00000511148,CLRN2,chr4,17516288,17516788,17517288,+
ENSG00000002549,ENST00000226299,LAP3,chr4,17578315,17578815,17579315,+
ENSG00000118579,ENST00000237380,MED28,chr4,17615754,17616254,17616754,+
ENSG00000047662,ENST00000265018,FAM184B,chr4,17782636,17783136,17783636,-
ENSG00000163257,ENST00000382247,DCAF16,chr4,17811882,17812382,17812882,-
ENSG00000109805,ENST00000251496,NCAPG,chr4,17812025,17812525,17813025,+
ENSG00000178177,ENST00000382226,LCORL,chr4,18022984,18023484,18023984,-
ENSG00000145147,ENST00000504154,SLIT2,chr4,20254687,20255187,20255687,+
ENSG00000163138,ENST00000503585,PACRGL,chr4,20701536,20702036,20702536,+
ENSG00000185774,ENST00000382150,KCNIP4,chr4,21305113,21305613,21306113,-
ENSG00000152990,ENST00000334304,ADGRA3,chr4,22517178,22517678,22518178,-
ENSG00000109819,ENST00000264867,PPARGC1A,chr4,23891201,23891701,23892201,-
ENSG00000109606,ENST00000336812,DHX15,chr4,24585674,24586174,24586674,-
ENSG00000109610,ENST00000382120,SOD3,chr4,24796585,24797085,24797585,+
ENSG00000181982,ENST00000389609,CCDC149,chr4,24981271,24981771,24982271,-
ENSG00000153012,ENST00000382114,LGI2,chr4,25032002,25032502,25033002,-
ENSG00000109618,ENST00000382103,SEPSECS,chr4,25161565,25162065,25162565,-
ENSG00000281028,ENST00000512921,RP11-717K11.2,chr4,25161785,25162285,25162785,+
ENSG00000038210,ENST00000264864,PI4K2B,chr4,25235097,25235597,25236097,+
ENSG00000168228,ENST00000302874,ZCCHC4,chr4,25313908,25314408,25314908,+
ENSG00000053900,ENST00000315368,ANAPC4,chr4,25378335,25378835,25379335,+
ENSG00000157765,ENST00000382051,SLC34A2,chr4,25656966,25657466,25657966,+
ENSG00000091490,ENST00000399878,SEL1L3,chr4,25864082,25864582,25865082,-
ENSG00000250317,ENST00000506197,SMIM20,chr4,25915326,25915826,25916326,+
ENSG00000168214,ENST00000342295,RBPJ,chr4,26320832,26321332,26321832,+
ENSG00000163394,ENST00000295589,CCKAR,chr4,26491585,26492085,26492585,-
ENSG00000109680,ENST00000264866,TBC1D19,chr4,26585038,26585538,26586038,+
ENSG00000109689,ENST00000467087,STIM2,chr4,26861813,26862313,26862813,+
ENSG00000169851,ENST00000361762,PCDH7,chr4,30721537,30722037,30722537,+
ENSG00000047365,ENST00000303965,ARAP2,chr4,36245632,36246132,36246632,-
ENSG00000197057,ENST00000456874,DTHD1,chr4,36285144,36285644,36286144,+
ENSG00000174145,ENST00000309447,NWD2,chr4,37245342,37245842,37246342,+
ENSG00000154274,ENST00000284437,C4orf19,chr4,37585355,37585855,37586355,+
ENSG00000181826,ENST00000454158,RELL1,chr4,37687499,37687999,37688499,-
ENSG00000169299,ENST00000381967,PGM2,chr4,37827755,37828255,37828755,+
ENSG00000065882,ENST00000261439,TBC1D1,chr4,37892208,37892708,37893208,+
ENSG00000250254,ENST00000504686,PTTG2,chr4,37961556,37962056,37962556,+
ENSG00000109787,ENST00000261438,KLF3,chr4,38665317,38665817,38666317,+
ENSG00000174123,ENST00000308973,TLR10,chr4,38784080,38784580,38785080,-
ENSG00000174125,ENST00000308979,TLR1,chr4,38805913,38806413,38806913,-
ENSG00000174130,ENST00000436693,TLR6,chr4,38857939,38858439,38858939,-
ENSG00000197712,ENST00000358869,FAM114A1,chr4,38868937,38869437,38869937,+
ENSG00000121895,ENST00000381938,TMEM156,chr4,39033542,39034042,39034542,-
ENSG00000109790,ENST00000261425,KLHL5,chr4,39046159,39046659,39047159,+
ENSG00000157796,ENST00000399820,WDR19,chr4,39183524,39184024,39184524,+
ENSG00000035928,ENST00000349703,RFC1,chr4,39367472,39367972,39368472,-
ENSG00000134962,ENST00000257408,KLB,chr4,39407973,39408473,39408973,+
ENSG00000163682,ENST00000449470,RPL9,chr4,39460009,39460509,39461009,-
ENSG00000121897,ENST00000261434,LIAS,chr4,39460120,39460620,39461120,+
ENSG00000109814,ENST00000316423,UGDH,chr4,39528739,39529239,39529739,-
ENSG00000163683,ENST00000295958,SMIM14,chr4,39640211,39640711,39641211,-
ENSG00000078140,ENST00000261427,UBE2K,chr4,39699164,39699664,39700164,+
ENSG00000121892,ENST00000303538,PDS5A,chr4,39979077,39979577,39980077,-
ENSG00000078177,ENST00000261435,N4BP2,chr4,40057946,40058446,40058946,+
ENSG00000168421,ENST00000381799,RHOH,chr4,40198027,40198527,40199027,+
ENSG00000174343,ENST00000310169,CHRNA9,chr4,40336846,40337346,40337846,+
ENSG00000163694,ENST00000381795,RBM47,chr4,40517491,40517991,40518491,-
ENSG00000179299,ENST00000381782,NSUN7,chr4,40751414,40751914,40752414,+
ENSG00000163697,ENST00000513140,APBB2,chr4,41215976,41216476,41216976,-
ENSG00000154277,ENST00000284440,UCHL1,chr4,41258350,41258850,41259350,+
ENSG00000064042,ENST00000313860,LIMCH1,chr4,41362304,41362804,41363304,+
ENSG00000109132,ENST00000226382,PHOX2B,chr4,41750488,41750988,41751488,-
ENSG00000109133,ENST00000504986,TMEM33,chr4,41936637,41937137,41937637,+
ENSG00000182308,ENST00000333141,DCAF4L1,chr4,41983213,41983713,41984213,+
ENSG00000014824,ENST00000264451,SLC30A9,chr4,41991989,41992489,41992989,+
ENSG00000188848,ENST00000502486,BEND4,chr4,42154396,42154896,42155396,-
ENSG00000178343,ENST00000319234,SHISA3,chr4,42399356,42399856,42400356,+
